id	description	section	req	max_loop	max_usage	pos
ATA	Beginning Segment For Motor Carrier Delivery Trailer Manifest	H	M	0	1	1
B2A	Set Purpose	H	M	0	1	2
L11	Business Instructions And Reference Number	H	O	0	300	3
N1	Party Identification	H	O	1	1	4
N2	Additional Name Information	H	O	0	1	5
N3	Party Location	H	O	0	2	6
N4	Geographic Location	H	O	0	1	7
G61	Contact	H	O	0	1	8
G62	Date/Time	H	O	0	1	9
L11	Business Instructions And Reference Number	H	O	0	10	10
AT7	Shipment Status Details	H	M	1	1	11
G62	Date/Time	H	O	0	5	12
MS1	Equipment, Shipment, Or Real Property Location	H	O	0	1	13
MS2	Equipment Or Container Owner And Type	H	O	1	1	14
M7	Seal Numbers	H	O	0	1	15
AT9	Trailer Or Container Dimension And Weight	H	O	0	1	16
LX	Transaction Set Line Number	D	O	9999	1	17
L11	Business Instructions And Reference Number	D	O	0	10	18
AT7	Shipment Status Details	D	O	0	1	19
BLR	Transportation Carrier Identification	D	O	0	1	20
MAN	Marks And Numbers Information	D	O	0	9999	21
AT8	Shipment Weight, Packaging And Quantity Data	D	O	0	1	22
Q7	Lading Exception Status	D	O	0	10	23
G62	Date/Time	D	O	0	5	24
TSD	Trailer Shipment Details	D	O	0	1	25
OID	Order Information Detail	D	O	999999	1	26
SDQ	Destination Quantity	D	O	0	9999	27
N1	Party Identification	D	O	1	1	28
N2	Additional Name Information	D	O	0	1	29
N3	Party Location	D	O	0	2	30
N4	Geographic Location	D	O	0	1	31
L11	Business Instructions And Reference Number	D	O	0	5	32
