id	description	section	req	max_loop	max_usage	pos
B3	Beginning Segment For Carrier's Invoice	H	M	0	1	1
B2A	Set Purpose	H	O	0	1	2
Y6	Authentication	H	O	0	2	3
G3	Compensation Information	H	O	0	1	4
N9	Extended Reference Information	H	O	0	15	5
V1	Vessel Identification	H	M	0	2	6
M0	Letter Of Credit Reference	H	O	0	1	7
M1	Insurance	H	O	0	5	8
C2	Bank Id	H	O	0	1	9
C3	Currency Identifier	H	O	0	1	10
Y2	Container Details	H	O	0	10	11
N1	Party Identification	H	M	10	1	12
N2	Additional Name Information	H	O	0	1	13
N3	Party Location	H	O	0	2	14
N4	Geographic Location	H	O	0	1	15
G61	Contact	H	O	0	3	16
R4	Port Or Terminal	H	M	20	1	17
DTM	Date/Time Reference	H	O	0	15	18
R2A	Route Information With Preference	H	O	0	25	19
R2	Route Information	H	O	0	13	20
K1	Remarks	H	O	0	12	21
H3	Special Handling Instructions	H	O	0	6	22
L5	Description, Marks And Numbers	H	O	0	1	23
C8	Certifications And Clauses	H	O	20	1	24
C8C	Certifications Clauses Continuation	H	O	0	5	25
LX	Transaction Set Line Number	D	M	999	1	26
N7	Equipment Details	D	O	999	1	27
QTY	Quantity Information	D	O	0	1	28
V4	Cargo Location Reference	D	O	0	1	29
N12	Equipment Environment	D	O	0	1	30
M7	Seal Numbers	D	O	0	5	31
W09	Equipment And Temperature	D	O	0	1	32
L1	Rate And Charges	D	O	20	1	33
C3	Currency Identifier	D	O	0	1	34
L7	Tariff Reference	D	O	0	1	35
X1	Export License	D	O	0	1	36
X2	Import License	D	O	0	1	37
N9	Extended Reference Information	D	O	0	3	38
H1	Hazardous Material	D	O	10	1	39
H2	Additional Hazardous Material Description	D	O	0	10	40
LH1	Hazardous Identification Information	D	O	100	1	41
LH2	Hazardous Classification Information	D	O	0	4	42
LH3	Hazardous Material Shipping Name Information	D	O	0	10	43
LFH	Free-Form Hazardous Material Information	D	O	0	25	44
LEP	Epa Required Data	D	O	0	3	45
LH4	Canadian Dangerous Requirements	D	O	0	1	46
LHT	Transborder Hazardous Requirements	D	O	0	3	47
LHR	Hazardous Material Identifying Reference Numbers	D	O	0	5	48
PER	Administrative Communications Contact	D	O	0	5	49
L0	Line Item - Quantity And Weight	D	O	120	1	50
L5	Description, Marks And Numbers	D	O	0	999	51
L1	Rate And Charges	D	O	20	1	52
C3	Currency Identifier	D	O	0	1	53
L7	Tariff Reference	D	O	0	1	54
X1	Export License	D	O	0	1	55
X2	Import License	D	O	0	1	56
C8	Certifications And Clauses	D	O	20	1	57
C8C	Certifications Clauses Continuation	D	O	0	5	58
H1	Hazardous Material	D	O	10	1	59
H2	Additional Hazardous Material Description	D	O	0	10	60
LH1	Hazardous Identification Information	D	O	100	1	61
LH2	Hazardous Classification Information	D	O	0	4	62
LH3	Hazardous Material Shipping Name Information	D	O	0	10	63
LFH	Free-Form Hazardous Material Information	D	O	0	25	64
LEP	Epa Required Data	D	O	0	3	65
LH4	Canadian Dangerous Requirements	D	O	0	1	66
LHT	Transborder Hazardous Requirements	D	O	0	3	67
LHR	Hazardous Material Identifying Reference Numbers	D	O	0	5	68
PER	Administrative Communications Contact	D	O	0	5	69
L3	Total Weight And Charges	S	M	0	1	70
PWK	Paperwork	S	O	0	25	71
L1	Rate And Charges	S	O	20	1	72
C3	Currency Identifier	S	O	0	1	73
V9	Event Detail	S	O	0	10	74
C8	Certifications And Clauses	S	O	0	20	75
K1	Remarks	S	O	0	999	76
L11	Business Instructions And Reference Number	S	O	0	1	77
