id	description	section	req	max_loop	max_usage	pos
BGN	Beginning Segment	H	M	0	1	1
N1	Party Identification	H	O	999999	1	2
N2	Additional Name Information	H	O	0	2	3
N3	Party Location	H	O	0	2	4
N4	Geographic Location	H	O	0	1	5
REF	Reference Information	H	O	0	12	6
PER	Administrative Communications Contact	H	O	0	3	7
OTI	Original Transaction Identification	D	M	999999	1	8
REF	Reference Information	D	O	0	12	9
DTM	Date/Time Reference	D	O	0	2	10
PER	Administrative Communications Contact	D	O	0	3	11
AMT	Monetary Amount Information	D	O	0	999999	12
QTY	Quantity Information	D	O	0	999999	13
NM1	Individual Or Organizational Name	D	O	0	9	14
TED	Technical Error Description	D	O	999999	1	15
CTX	Context	D	O	0	10	16
NTE	Note/Special Instruction	D	O	0	100	17
RED	Related Data	D	O	0	100	18
LM	Code Source Information	D	O	999999	1	19
LQ	Industry Code Identification	D	M	100	1	20
RED	Related Data	D	O	0	100	21
