id	description	section	req	max_loop	max_usage	pos
BTR	Beginning Segment For Test Results	H	M	0	1	1
NTE	Note/Special Instruction	H	O	0	999999	2
REF	Reference Information	H	O	0	12	3
DTM	Date/Time Reference	H	O	0	10	4
PID	Product/Item Description	H	O	0	200	5
PO4	Item Physical Details	H	O	0	1	6
TMD	Test Method	H	O	0	1	7
MEA	Measurements	H	O	999999	1	8
LM	Code Source Information	H	O	999999	1	9
LQ	Industry Code Identification	H	M	0	999999	10
N1	Party Identification	H	O	999999	1	11
N2	Additional Name Information	H	O	0	2	12
N3	Party Location	H	O	0	2	13
N4	Geographic Location	H	O	0	1	14
REF	Reference Information	H	O	0	12	15
PER	Administrative Communications Contact	H	O	999999	1	16
REF	Reference Information	H	O	0	999999	17
LIN	Item Identification	D	O	999999	1	18
PID	Product/Item Description	D	O	0	1000	19
PO4	Item Physical Details	D	O	0	1	20
TMD	Test Method	D	O	0	1	21
PSD	Physical Sample Description	D	O	0	999999	22
SPS	Sampling Parameters For Summary Statistics	D	O	0	999999	23
QTY	Quantity Information	D	O	0	10	24
DTM	Date/Time Reference	D	O	0	10	25
REF	Reference Information	D	O	0	1000	26
NTE	Note/Special Instruction	D	O	0	999999	27
MEA	Measurements	D	O	999999	1	28
LM	Code Source Information	D	O	999999	1	29
LQ	Industry Code Identification	D	M	0	999999	30
N1	Party Identification	D	O	10	1	31
N2	Additional Name Information	D	O	0	2	32
N3	Party Location	D	O	0	2	33
N4	Geographic Location	D	O	0	1	34
REF	Reference Information	D	O	0	10	35
PER	Administrative Communications Contact	D	O	0	3	36
QTY	Quantity Information	D	O	0	10	37
CID	Characteristic/Class Id	D	O	999999	1	38
UIT	Unit Detail	D	O	0	1	39
PSD	Physical Sample Description	D	O	0	999999	40
SPS	Sampling Parameters For Summary Statistics	D	O	0	999999	41
DTM	Date/Time Reference	D	O	0	10	42
REF	Reference Information	D	O	0	10	43
NTE	Note/Special Instruction	D	O	0	999999	44
MEA	Measurements	D	O	999999	1	45
DTM	Date/Time Reference	D	O	0	10	46
REF	Reference Information	D	O	0	10	47
LM	Code Source Information	D	O	999999	1	48
LQ	Industry Code Identification	D	M	0	999999	49
STA	Statistics	D	O	999999	1	50
DTM	Date/Time Reference	D	O	0	10	51
REF	Reference Information	D	O	0	10	52
LM	Code Source Information	D	O	999999	1	53
LQ	Industry Code Identification	D	M	0	999999	54
TMD	Test Method	D	O	100	1	55
MEA	Measurements	D	O	0	999999	56
DTM	Date/Time Reference	D	O	0	10	57
REF	Reference Information	D	O	0	10	58
TSP	Test Period Or Interval	D	O	999999	1	59
MEA	Measurements	D	O	0	999999	60
DTM	Date/Time Reference	D	O	0	10	61
REF	Reference Information	D	O	0	10	62
LM	Code Source Information	D	O	999999	1	63
LQ	Industry Code Identification	D	M	0	999999	64
HL	Hierarchical Level	D	O	999999	1	65
LIN	Item Identification	D	O	0	1	66
PID	Product/Item Description	D	O	0	999999	67
PO4	Item Physical Details	D	O	0	1	68
CID	Characteristic/Class Id	D	O	0	1	69
QTY	Quantity Information	D	O	0	999999	70
TMD	Test Method	D	O	0	999999	71
PSD	Physical Sample Description	D	O	0	999999	72
TSP	Test Period Or Interval	D	O	0	1	73
MEA	Measurements	D	O	0	1	74
SPS	Sampling Parameters For Summary Statistics	D	O	0	999999	75
STA	Statistics	D	O	0	999999	76
DTM	Date/Time Reference	D	O	0	999999	77
NTE	Note/Special Instruction	D	O	0	999999	78
LM	Code Source Information	D	O	999999	1	79
LQ	Industry Code Identification	D	M	0	999999	80
NM1	Individual Or Organizational Name	D	O	999999	1	81
N2	Additional Name Information	D	O	0	2	82
N3	Party Location	D	O	0	2	83
N4	Geographic Location	D	O	0	1	84
PER	Administrative Communications Contact	D	O	0	999999	85
N9	Extended Reference Information	D	O	0	999999	86
UIT	Unit Detail	D	O	0	1	87
