id	description	section	req	max_loop	max_usage	pos
BGN	Beginning Segment	H	M	0	1	1
QTY	Quantity Information	H	O	0	3	2
N9	Extended Reference Information	H	O	0	999999	3
N1	Party Identification	H	M	2	1	4
N2	Additional Name Information	H	O	0	2	5
N3	Party Location	H	O	0	4	6
N4	Geographic Location	H	O	0	1	7
REF	Reference Information	H	O	0	2	8
PER	Administrative Communications Contact	H	O	0	2	9
LX	Transaction Set Line Number	D	M	999999	1	10
REF	Reference Information	D	M	0	8	11
PCS	Product Claim Status	D	O	0	1	12
DTM	Date/Time Reference	D	O	0	999999	13
MSG	Message Text	D	O	0	999999	14
AMT	Monetary Amount Information	D	O	0	999999	15
PER	Administrative Communications Contact	D	O	0	1	16
RC	Root Cause	D	O	0	1	17
TDS	Total Monetary Value Summary	S	O	1	1	18
AMT	Monetary Amount Information	S	O	0	999999	19
CUR	Currency	S	O	0	1	20
