id	description	section	req	max_loop	max_usage	pos
BSR	Beginning Segment For Order Status Report	H	M	0	1	1
TD3	Carrier Details (Equipment)	H	O	0	1	2
TD4	Carrier Details (Special Handling Or Hazardous Materials Or Both)	H	O	0	1	3
TD5	Carrier Details (Routing Sequence/Transit Time)	H	O	0	1	4
DTM	Date/Time Reference	H	O	0	10	5
REF	Reference Information	H	O	999999	1	6
DTM	Date/Time Reference	H	O	0	999999	7
N1	Party Identification	H	O	200	1	8
N2	Additional Name Information	H	O	0	2	9
N3	Party Location	H	O	0	2	10
N4	Geographic Location	H	O	0	1	11
REF	Reference Information	H	O	0	12	12
PER	Administrative Communications Contact	H	O	0	3	13
PWK	Paperwork	H	O	0	1	14
LM	Code Source Information	H	O	10	1	15
LQ	Industry Code Identification	H	M	0	100	16
HL	Hierarchical Level	D	M	1000	1	17
PRF	Purchase Order Reference	D	O	0	1	18
ISR	Item Status Report	D	O	104	1	19
PID	Product/Item Description	D	O	0	6	20
QTY	Quantity Information	D	O	0	4	21
PER	Administrative Communications Contact	D	O	0	3	22
DTM	Date/Time Reference	D	O	0	10	23
CS	Contract Summary	D	O	0	3	24
REF	Reference Information	D	O	999999	1	25
DTM	Date/Time Reference	D	O	0	999999	26
N1	Party Identification	D	O	200	1	27
N2	Additional Name Information	D	O	0	2	28
N3	Party Location	D	O	0	2	29
N4	Geographic Location	D	O	0	1	30
REF	Reference Information	D	O	0	12	31
PER	Administrative Communications Contact	D	O	0	3	32
LM	Code Source Information	D	O	10	1	33
LQ	Industry Code Identification	D	M	0	100	34
PO1	Baseline Item Data	D	O	1000	1	35
CUR	Currency	D	O	0	1	36
SLN	Subline Item Detail	D	O	0	100	37
PO3	Additional Item Detail	D	O	0	1	38
PID	Product/Item Description	D	O	0	1000	39
MEA	Measurements	D	O	0	40	40
PKG	Marking, Packaging, Loading	D	O	0	25	41
ISR	Item Status Report	D	O	104	1	42
PID	Product/Item Description	D	O	0	6	43
QTY	Quantity Information	D	O	0	4	44
DTM	Date/Time Reference	D	O	0	10	45
N1	Party Identification	D	O	0	1	46
N2	Additional Name Information	D	O	0	2	47
N3	Party Location	D	O	0	2	48
N4	Geographic Location	D	O	0	1	49
TD1	Carrier Details (Quantity And Weight)	D	O	0	1	50
TD5	Carrier Details (Routing Sequence/Transit Time)	D	O	0	1	51
TD3	Carrier Details (Equipment)	D	O	0	1	52
TD4	Carrier Details (Special Handling Or Hazardous Materials Or Both)	D	O	0	1	53
REF	Reference Information	D	O	0	12	54
SAC	Service, Promotion, Allowance, Or Charge Information	D	O	0	25	55
LM	Code Source Information	D	O	10	1	56
LQ	Industry Code Identification	D	M	0	100	57
LX	Transaction Set Line Number	D	O	999999	1	58
REF	Reference Information	D	O	0	999999	59
N1	Party Identification	D	O	0	1	60
DTM	Date/Time Reference	D	O	0	10	61
LM	Code Source Information	D	O	10	1	62
LQ	Industry Code Identification	D	M	0	100	63
CTT	Transaction Totals	S	O	0	1	64
