id	description	section	req	max_loop	max_usage	pos
BGN	Beginning Segment	H	M	0	1	1
REF	Reference Information	H	O	0	999999	2
CDS	Case Description	H	M	999999	1	3
SPI	Specification Identifier	H	O	0	1	4
MSG	Message Text	H	O	0	999999	5
LS	Loop Header	H	M	0	1	6
CED	Administration Of Justice Event Description	H	M	999999	1	7
DTM	Date/Time Reference	H	O	0	999999	8
SPI	Specification Identifier	H	O	0	1	9
REF	Reference Information	H	O	0	999999	10
AMT	Monetary Amount Information	H	O	0	999999	11
PAM	Period Amount	H	O	0	999999	12
QTY	Quantity Information	H	O	0	999999	13
CRC	Conditions Indicator	H	O	0	999999	14
CDS	Case Description	H	O	0	999999	15
MSG	Message Text	H	O	0	999999	16
LM	Code Source Information	H	O	999999	1	17
LQ	Industry Code Identification	H	M	0	999999	18
NM1	Individual Or Organizational Name	H	O	999999	1	19
SPI	Specification Identifier	H	O	0	2	20
N2	Additional Name Information	H	O	0	999999	21
N3	Party Location	H	O	0	999999	22
N4	Geographic Location	H	O	0	1	23
REF	Reference Information	H	O	0	999999	24
DTM	Date/Time Reference	H	O	0	999999	25
PER	Administrative Communications Contact	H	O	0	999999	26
DMG	Demographic Information	H	O	0	1	27
MEA	Measurements	H	O	0	3	28
LX	Transaction Set Line Number	H	O	999999	1	29
REF	Reference Information	H	O	0	999999	30
III	Information	H	O	0	1	31
LM	Code Source Information	H	O	999999	1	32
LQ	Industry Code Identification	H	M	0	999999	33
LE	Loop Trailer	H	M	0	1	34
