id	description	section	req	max_loop	max_usage	pos
BAX	Beginning Segment For Advance Consist And Transportation Automati	H	M	0	1	1
W1	Block Identification	H	M	30	1	2
W2	Equipment Identification	H	M	400	1	3
W3	Consignee Information	H	O	0	7	4
IMA	Interchange Move Authority	H	O	0	3	5
W4	Consignor Information	H	O	0	1	6
W5	Carrier And Route Information	H	O	0	4	7
W6	Special Handling Information	H	O	0	6	8
PS	Protective Service Instructions	H	O	0	5	9
REF	Reference Information	H	O	0	10	10
LS	Loop Header	H	O	0	1	11
LH1	Hazardous Identification Information	H	O	1000	1	12
LH2	Hazardous Classification Information	H	O	0	4	13
LH3	Hazardous Material Shipping Name Information	H	O	0	10	14
LFH	Free-Form Hazardous Material Information	H	O	0	20	15
LEP	Epa Required Data	H	O	0	3	16
LH4	Canadian Dangerous Requirements	H	O	0	4	17
LHT	Transborder Hazardous Requirements	H	O	0	3	18
LHR	Hazardous Material Identifying Reference Numbers	H	O	0	5	19
PER	Administrative Communications Contact	H	O	0	5	20
N1	Party Identification	H	O	10	1	21
N3	Party Location	H	O	0	2	22
N4	Geographic Location	H	O	0	1	23
PER	Administrative Communications Contact	H	O	0	2	24
LE	Loop Trailer	H	O	0	1	25
PER	Administrative Communications Contact	H	O	0	5	26
LH2	Hazardous Classification Information	H	O	0	1	27
LHR	Hazardous Material Identifying Reference Numbers	H	O	0	1	28
