id	description	section	req	max_loop	max_usage	pos
BGN	Beginning Segment	H	M	0	1	1
N1	Party Identification	H	M	999999	1	2
N2	Additional Name Information	H	O	0	1	3
N3	Party Location	H	O	0	2	4
N4	Geographic Location	H	O	0	1	5
PER	Administrative Communications Contact	H	O	0	2	6
REF	Reference Information	H	O	0	999999	7
LX	Transaction Set Line Number	D	M	999999	1	8
API	Activity Or Process Information	D	O	0	2	9
DTP	Date Or Time Or Period	D	O	0	999999	10
QTY	Quantity Information	D	O	0	2	11
AMT	Monetary Amount Information	D	O	0	1	12
N1	Party Identification	D	O	999999	1	13
N2	Additional Name Information	D	O	0	1	14
N3	Party Location	D	O	0	2	15
N4	Geographic Location	D	O	0	1	16
REF	Reference Information	D	O	0	2	17
PER	Administrative Communications Contact	D	O	0	2	18
N9	Extended Reference Information	D	M	999999	1	19
NM1	Individual Or Organizational Name	D	O	999999	1	20
N2	Additional Name Information	D	O	0	1	21
N3	Party Location	D	O	0	2	22
N4	Geographic Location	D	O	0	1	23
PER	Administrative Communications Contact	D	O	0	2	24
REF	Reference Information	D	O	0	999999	25
API	Activity Or Process Information	D	M	999999	1	26
N3	Party Location	D	O	0	2	27
N4	Geographic Location	D	O	0	1	28
DTP	Date Or Time Or Period	D	O	0	999999	29
REF	Reference Information	D	O	0	999999	30
CRC	Conditions Indicator	D	O	0	10	31
QTY	Quantity Information	D	O	0	1	32
AMT	Monetary Amount Information	D	O	0	1	33
INT	Interest	D	O	0	1	34
PCT	Percent Amounts	D	O	0	1	35
NTE	Note/Special Instruction	D	O	0	100	36
VEH	Vehicle Information	D	O	0	1	37
PID	Product/Item Description	D	O	0	999999	38
