id	description	section	req	max_loop	max_usage	pos
BGN	Beginning Segment	H	M	0	1	1
L11	Business Instructions And Reference Number	H	O	0	10	2
SSD	Shipment Sort Segregate Data	H	O	0	999999	3
PRF	Purchase Order Reference	D	M	999999	1	4
L11	Business Instructions And Reference Number	D	O	0	999999	5
FOB	F.O.B. Related Instructions	D	O	0	1	6
G05	Total Shipment Information	D	O	0	1	7
DTM	Date/Time Reference	D	O	0	10	8
H3	Special Handling Instructions	D	O	0	6	9
N1	Party Identification	D	O	999999	1	10
N2	Additional Name Information	D	O	0	1	11
N3	Party Location	D	O	0	2	12
N4	Geographic Location	D	O	0	1	13
L11	Business Instructions And Reference Number	D	O	0	999999	14
G05	Total Shipment Information	D	O	0	1	15
DTM	Date/Time Reference	D	O	0	10	16
