id	description	section	req	max_loop	max_usage	pos
BGN	Beginning Segment	H	M	0	1	1
CRC	Conditions Indicator	H	O	0	999999	2
NTE	Note/Special Instruction	H	O	0	999999	3
N1	Party Identification	H	M	999999	1	4
N2	Additional Name Information	H	O	0	2	5
N3	Party Location	H	O	0	2	6
N4	Geographic Location	H	O	0	1	7
PER	Administrative Communications Contact	H	O	0	999999	8
REF	Reference Information	H	O	0	999999	9
DTM	Date/Time Reference	H	O	999999	1	10
REF	Reference Information	H	O	0	999999	11
AMT	Monetary Amount Information	H	O	0	999999	12
QTY	Quantity Information	H	O	0	999999	13
LM	Code Source Information	H	O	999999	1	14
LQ	Industry Code Identification	H	O	0	999999	15
NTE	Note/Special Instruction	H	O	0	999999	16
LX	Transaction Set Line Number	D	O	999999	1	17
DTM	Date/Time Reference	D	O	0	999999	18
REF	Reference Information	D	O	0	999999	19
N1	Party Identification	D	O	999999	1	20
N2	Additional Name Information	D	O	0	2	21
N3	Party Location	D	O	0	2	22
N4	Geographic Location	D	O	0	1	23
LM	Code Source Information	D	O	999999	1	24
LQ	Industry Code Identification	D	M	0	999999	25
AMT	Monetary Amount Information	D	O	0	999999	26
QTY	Quantity Information	D	O	0	999999	27
NTE	Note/Special Instruction	D	O	0	999999	28
