id	description	section	req	max_loop	max_usage	pos
B10	Beginning Segment For Transportation Carrier Shipment Status Mess	H	O	0	1	1
B3A	Invoice Type	H	M	0	1	2
B2A	Set Purpose	H	M	0	1	3
N1	Party Identification	H	O	10	1	4
N2	Additional Name Information	H	O	0	1	5
N3	Party Location	H	O	0	2	6
N4	Geographic Location	H	O	0	1	7
L11	Business Instructions And Reference Number	H	O	0	5	8
N7	Equipment Details	H	O	10	1	9
M7	Seal Numbers	H	O	0	5	10
CSD	Consolidated Shipment Invoice Data	D	O	9999	1	11
OID	Order Information Detail	D	O	9999	1	12
SDQ	Destination Quantity	D	O	0	10	13
LX	Transaction Set Line Number	D	M	9999	1	14
N1	Party Identification	D	O	0	1	15
N2	Additional Name Information	D	O	0	1	16
N3	Party Location	D	O	0	2	17
N4	Geographic Location	D	O	0	1	18
L11	Business Instructions And Reference Number	D	O	0	10	19
LS	Loop Header	D	O	0	1	20
CSD	Consolidated Shipment Invoice Data	D	O	9999	1	21
AT8	Shipment Weight, Packaging And Quantity Data	D	O	0	1	22
L1	Rate And Charges	D	O	0	10	23
LE	Loop Trailer	D	O	0	1	24
OID	Order Information Detail	D	O	9999	1	25
SDQ	Destination Quantity	D	O	0	10	26
