id	description	section	req	max_loop	max_usage	pos
B12	Beginning Segment For Consolidation Of Goods In Container	H	M	0	1	1
M7	Seal Numbers	H	O	0	5	2
W09	Equipment And Temperature	H	O	0	1	3
H3	Special Handling Instructions	H	O	0	6	4
V1	Vessel Identification	H	M	0	1	5
V9	Event Detail	H	O	0	2	6
L3	Total Weight And Charges	H	O	0	1	7
C3	Currency Identifier	H	O	0	1	8
R4	Port Or Terminal	H	M	0	4	9
N9	Extended Reference Information	H	O	0	10	10
MBL	Bill Of Lading	D	M	999	1	11
L3	Total Weight And Charges	D	O	0	1	12
C3	Currency Identifier	D	O	0	1	13
R4	Port Or Terminal	D	O	0	4	14
N9	Extended Reference Information	D	O	0	10	15
N1	Party Identification	D	O	6	1	16
N2	Additional Name Information	D	O	0	1	17
N3	Party Location	D	O	0	2	18
N4	Geographic Location	D	O	0	1	19
LIN	Item Identification	D	M	999	1	20
SN1	Item Detail (Shipment)	D	M	0	1	21
PRF	Purchase Order Reference	D	O	0	1	22
TD1	Carrier Details (Quantity And Weight)	D	M	0	1	23
H1	Hazardous Material	D	O	10	1	24
H2	Additional Hazardous Material Description	D	O	0	10	25
G20	Item Packing Detail	D	O	0	1	26
MAN	Marks And Numbers Information	D	O	0	10	27
UIT	Unit Detail	D	O	0	1	28
N1	Party Identification	D	O	0	1	29
L8	Line Item Subtotal	D	O	0	1	30
C3	Currency Identifier	D	O	0	1	31
R4	Port Or Terminal	D	O	0	4	32
N9	Extended Reference Information	D	O	0	10	33
