id	description	section	req	max_loop	max_usage	pos
BGN	Beginning Segment	H	M	0	1	1
DTM	Date/Time Reference	H	M	0	3	2
CUR	Currency	H	O	0	1	3
N1	Party Identification	H	O	1	1	4
N2	Additional Name Information	H	O	0	2	5
N3	Party Location	H	O	0	2	6
N4	Geographic Location	H	O	0	1	7
PER	Administrative Communications Contact	H	O	0	3	8
RTE	Rate Information	H	O	999999	1	9
DTM	Date/Time Reference	H	O	0	1	10
ENT	Entity	D	M	999999	1	11
N1	Party Identification	D	O	999999	1	12
N2	Additional Name Information	D	O	0	2	13
N3	Party Location	D	O	0	2	14
N4	Geographic Location	D	O	0	1	15
PER	Administrative Communications Contact	D	O	0	3	16
ACT	Account Identification	D	O	999999	1	17
CUR	Currency	D	O	0	1	18
ADJ	Adjustments To Balances Or Services	D	O	0	1000	19
RTE	Rate Information	D	O	999999	1	20
DTM	Date/Time Reference	D	O	0	1	21
LX	Transaction Set Line Number	D	O	999999	1	22
BLN	Balance Information	D	M	0	999999	23
DTM	Date/Time Reference	D	O	0	5	24
SER	Service Charges	D	O	999999	1	25
CTP	Pricing Information	D	O	0	99	26
DTM	Date/Time Reference	D	O	0	5	27
