id	description	section	req	max_loop	max_usage	pos
BGN	Beginning Segment	H	M	0	1	1
N9	Extended Reference Information	H	O	0	1	2
LM	Code Source Information	H	O	999999	1	3
LQ	Industry Code Identification	H	M	0	100	4
N1	Party Identification	H	O	999999	1	5
N2	Additional Name Information	H	O	0	2	6
N3	Party Location	H	O	0	2	7
N4	Geographic Location	H	O	0	1	8
G61	Contact	H	O	0	1	9
HL	Hierarchical Level	D	M	999999	1	10
CS	Contract Summary	D	O	0	1	11
G62	Date/Time	D	O	0	2	12
ITD	Terms Of Sale/Deferred Terms Of Sale	D	O	0	5	13
PO1	Baseline Item Data	D	O	0	1	14
SLN	Subline Item Detail	D	O	0	1	15
N9	Extended Reference Information	D	O	0	10	16
AMT	Monetary Amount Information	D	O	0	1	17
PCT	Percent Amounts	D	O	0	2	18
PID	Product/Item Description	D	O	0	10	19
FA1	Type Of Financial Accounting Data	D	O	999999	1	20
FA2	Accounting Data	D	M	0	999999	21
AMT	Monetary Amount Information	D	O	0	2	22
N9	Extended Reference Information	D	O	0	1	23
LM	Code Source Information	D	O	999999	1	24
LQ	Industry Code Identification	D	M	0	100	25
N1	Party Identification	D	O	999999	1	26
N2	Additional Name Information	D	O	0	2	27
N3	Party Location	D	O	0	2	28
N4	Geographic Location	D	O	0	1	29
G61	Contact	D	O	0	1	30
SCH	Line Item Schedule	D	O	999999	1	31
N1	Party Identification	D	O	999999	1	32
N2	Additional Name Information	D	O	0	2	33
N3	Party Location	D	O	0	2	34
N4	Geographic Location	D	O	0	1	35
CTT	Transaction Totals	S	O	0	1	36
