id	description	section	req	max_loop	max_usage	pos
IS1	Estimated Time Of Arrival And Car Scheduling	H	M	0	1	1
N9	Extended Reference Information	H	M	0	5	2
ISC	Interline Service Commitment Detail	H	O	0	999999	3
N8	Waybill Reference	H	O	0	1	4
IS2	Scheduled Events	H	M	0	999999	5
F9	Origin Station	H	O	0	1	6
D9	Destination Station	H	O	0	1	7
N1	Party Identification	H	O	0	10	8
R2	Route Information	H	O	0	13	9
L5	Description, Marks And Numbers	H	O	0	5	10
H3	Special Handling Instructions	H	O	0	6	11
H5	Car Service Order	H	O	0	1	12
IC	Intermodal Chassis Equipment	H	O	0	1	13
IMA	Interchange Move Authority	H	O	0	1	14
PS	Protective Service Instructions	H	O	0	1	15
REF	Reference Information	H	O	0	10	16
N8A	Additional Reference Information	H	O	0	25	17
S1	Stop-Off Name	H	O	12	1	18
S9	Stop-Off Station	H	O	0	1	19
LS	Loop Header	H	O	0	1	20
LH1	Hazardous Identification Information	H	O	1000	1	21
LH2	Hazardous Classification Information	H	O	0	4	22
LH3	Hazardous Material Shipping Name Information	H	O	0	10	23
LFH	Free-Form Hazardous Material Information	H	O	0	20	24
LEP	Epa Required Data	H	O	0	3	25
LH4	Canadian Dangerous Requirements	H	O	0	4	26
LHT	Transborder Hazardous Requirements	H	O	0	3	27
LHR	Hazardous Material Identifying Reference Numbers	H	O	0	5	28
PER	Administrative Communications Contact	H	O	0	5	29
N1	Party Identification	H	O	10	1	30
N3	Party Location	H	O	0	2	31
N4	Geographic Location	H	O	0	1	32
PER	Administrative Communications Contact	H	O	0	2	33
LE	Loop Trailer	H	O	0	1	34
PER	Administrative Communications Contact	H	O	0	5	35
