id	description	section	req	max_loop	max_usage	pos
BHT	Beginning Of Hierarchical Transaction	H	M	0	1	1
AMT	Monetary Amount Information	H	M	0	1	2
NTE	Note/Special Instruction	H	O	0	100	3
DTM	Date/Time Reference	H	O	0	10	4
PER	Administrative Communications Contact	H	O	0	3	5
CUR	Currency	H	O	0	1	6
N1	Party Identification	H	O	10	1	7
N2	Additional Name Information	H	O	0	2	8
N3	Party Location	H	O	0	2	9
N4	Geographic Location	H	O	0	1	10
REF	Reference Information	H	O	0	12	11
PER	Administrative Communications Contact	H	O	0	3	12
HL	Hierarchical Level	D	M	999999	1	13
LIN	Item Identification	D	M	0	1	14
NTE	Note/Special Instruction	D	O	0	100	15
PID	Product/Item Description	D	O	0	5	16
QTY	Quantity Information	D	O	0	10	17
MEA	Measurements	D	O	0	10	18
SHP	Shipped/Received Information	D	O	0	5	19
REF	Reference Information	D	O	0	12	20
DTM	Date/Time Reference	D	O	0	10	21
PKG	Marking, Packaging, Loading	D	O	0	5	22
CTP	Pricing Information	D	O	0	10	23
SAC	Service, Promotion, Allowance, Or Charge Information	D	O	0	10	24
N1	Party Identification	D	O	10	1	25
N2	Additional Name Information	D	O	0	2	26
N3	Party Location	D	O	0	2	27
N4	Geographic Location	D	O	0	1	28
REF	Reference Information	D	O	0	12	29
PER	Administrative Communications Contact	D	O	0	3	30
DTM	Date/Time Reference	D	O	0	10	31
CTT	Transaction Totals	S	O	0	1	32
