id	description	section	req	max_loop	max_usage	pos
BGN	Beginning Segment	H	M	0	1	1
N1	Party Identification	H	M	999999	1	2
N2	Additional Name Information	H	O	0	1	3
N3	Party Location	H	O	0	1	4
N4	Geographic Location	H	O	0	1	5
REF	Reference Information	H	O	0	1	6
PER	Administrative Communications Contact	H	O	0	1	7
N9	Extended Reference Information	D	M	999999	1	8
DTM	Date/Time Reference	D	M	0	999999	9
AMT	Monetary Amount Information	D	M	0	1	10
DFI	Default Information	D	M	0	1	11
REF	Reference Information	D	O	0	999999	12
PER	Administrative Communications Contact	D	O	0	1	13
PCT	Percent Amounts	D	O	0	1	14
MSG	Message Text	D	O	0	999999	15
N1	Party Identification	D	M	999999	1	16
N2	Additional Name Information	D	O	0	1	17
N3	Party Location	D	O	0	1	18
N4	Geographic Location	D	O	0	1	19
DTM	Date/Time Reference	D	O	999999	1	20
QTY	Quantity Information	D	O	0	2	21
INT	Interest	D	O	0	1	22
AMT	Monetary Amount Information	D	O	0	2	23
III	Information	D	O	0	999999	24
FIS	Mortgage Loan Fiscal Data	D	O	999999	1	25
III	Information	D	O	0	999999	26
AWD	Amount With Description	D	O	999999	1	27
AMT	Monetary Amount Information	D	O	0	1	28
III	Information	D	O	0	999999	29
