id	description	section	req	max_loop	max_usage	pos
BGN	Beginning Segment	H	M	0	1	1
DTP	Date Or Time Or Period	H	O	0	999999	2
NM1	Individual Or Organizational Name	H	O	999999	1	3
N3	Party Location	H	O	0	3	4
N4	Geographic Location	H	O	0	1	5
REF	Reference Information	H	O	0	9	6
PER	Administrative Communications Contact	H	O	0	3	7
N1	Party Identification	D	M	999999	1	8
N2	Additional Name Information	D	O	0	3	9
N3	Party Location	D	O	0	3	10
N4	Geographic Location	D	O	0	1	11
N9	Extended Reference Information	D	O	0	999999	12
DTM	Date/Time Reference	D	O	0	999999	13
ACT	Account Identification	D	M	999999	1	14
ASI	Action Or Status Indicator	D	O	0	1	15
PER	Administrative Communications Contact	D	O	0	999999	16
C3	Currency Identifier	D	O	0	1	17
LUI	Language Use	D	O	0	999999	18
DTP	Date Or Time Or Period	D	O	0	999999	19
BLI	Basic Baseline Item Data	D	O	0	1	20
LIN	Item Identification	D	O	0	999999	21
PDL	Payment Details	D	O	0	999999	22
AM1	Informational Values	D	O	0	999999	23
AMT	Monetary Amount Information	D	O	0	999999	24
QTY	Quantity Information	D	O	0	999999	25
YNQ	Yes/No Question	D	O	0	999999	26
REF	Reference Information	D	O	0	999999	27
LQ	Industry Code Identification	D	O	999999	1	28
N4	Geographic Location	D	O	0	999999	29
LUI	Language Use	D	O	0	999999	30
SI	Service Characteristic Identification	D	O	999999	1	31
AMT	Monetary Amount Information	D	O	0	999999	32
DTP	Date Or Time Or Period	D	O	0	999999	33
REF	Reference Information	D	O	0	999999	34
NM1	Individual Or Organizational Name	D	O	0	1	35
N4	Geographic Location	D	O	0	1	36
MSG	Message Text	D	O	0	999999	37
PID	Product/Item Description	D	O	999999	1	38
BLI	Basic Baseline Item Data	D	O	0	1	39
SPA	Status Of Product Or Activity	D	O	0	1	40
UD	Underwriting Status	D	O	0	1	41
AMT	Monetary Amount Information	D	O	0	999999	42
AM1	Informational Values	D	O	0	999999	43
PDL	Payment Details	D	O	0	999999	44
QTY	Quantity Information	D	O	0	999999	45
DTP	Date Or Time Or Period	D	O	0	999999	46
MSG	Message Text	D	O	0	999999	47
INV	Investment Vehicle Selection	D	O	999999	1	48
AM1	Informational Values	D	O	0	999999	49
DTP	Date Or Time Or Period	D	O	0	999999	50
QTY	Quantity Information	D	O	0	999999	51
LIN	Item Identification	D	O	0	2	52
RPA	Rate Amounts Or Percents	D	O	0	999999	53
BEN	Beneficiary Or Owner Information	D	O	999999	1	54
NM1	Individual Or Organizational Name	D	O	0	1	55
N2	Additional Name Information	D	O	0	3	56
N3	Party Location	D	O	0	3	57
N4	Geographic Location	D	O	0	1	58
REF	Reference Information	D	O	0	999999	59
DTP	Date Or Time Or Period	D	O	0	999999	60
III	Information	D	O	0	999999	61
QTY	Quantity Information	D	O	0	999999	62
AMT	Monetary Amount Information	D	O	0	999999	63
LUI	Language Use	D	O	0	1	64
MSG	Message Text	D	O	0	999999	65
ENT	Entity	D	O	999999	1	66
NX1	Property Or Entity Identification	D	O	0	2	67
REF	Reference Information	D	O	0	999999	68
LIN	Item Identification	D	O	0	9	69
DMG	Demographic Information	D	O	0	1	70
DMA	Additional Demographic Information	D	O	0	1	71
IND	Additional Individual Demographic Information	D	O	0	1	72
LUI	Language Use	D	O	0	1	73
ERI	Entity Relationship	D	O	0	1	74
DTP	Date Or Time Or Period	D	O	0	999999	75
AMT	Monetary Amount Information	D	O	0	999999	76
AM1	Informational Values	D	O	0	999999	77
RPA	Rate Amounts Or Percents	D	O	0	999999	78
YNQ	Yes/No Question	D	O	0	999999	79
QTY	Quantity Information	D	O	0	999999	80
MSG	Message Text	D	O	0	999999	81
NM1	Individual Or Organizational Name	D	O	999999	1	82
N2	Additional Name Information	D	O	0	3	83
REF	Reference Information	D	O	0	999999	84
AM1	Informational Values	D	O	0	999999	85
N3	Party Location	D	O	999999	1	86
N4	Geographic Location	D	O	0	1	87
COM	Communication Contact Information	D	O	0	9	88
DTP	Date Or Time Or Period	D	O	0	999999	89
QTY	Quantity Information	D	O	0	1	90
LQ	Industry Code Identification	D	O	999999	1	91
SPA	Status Of Product Or Activity	D	O	0	1	92
DTP	Date Or Time Or Period	D	O	0	999999	93
MSG	Message Text	D	O	0	999999	94
NM1	Individual Or Organizational Name	D	O	999999	1	95
N3	Party Location	D	O	0	3	96
N4	Geographic Location	D	O	0	1	97
REF	Reference Information	D	O	0	999999	98
COM	Communication Contact Information	D	O	0	3	99
LUI	Language Use	D	O	0	1	100
DTP	Date Or Time Or Period	D	O	0	999999	101
MSG	Message Text	D	O	0	999999	102
BEN	Beneficiary Or Owner Information	D	O	999999	1	103
NM1	Individual Or Organizational Name	D	O	0	1	104
N2	Additional Name Information	D	O	0	3	105
N3	Party Location	D	O	0	3	106
N4	Geographic Location	D	O	0	1	107
REF	Reference Information	D	O	0	999999	108
DTP	Date Or Time Or Period	D	O	0	999999	109
III	Information	D	O	0	999999	110
QTY	Quantity Information	D	O	0	999999	111
AMT	Monetary Amount Information	D	O	0	999999	112
LUI	Language Use	D	O	0	1	113
MSG	Message Text	D	O	0	999999	114
PID	Product/Item Description	D	O	999999	1	115
BLI	Basic Baseline Item Data	D	O	0	9	116
SPA	Status Of Product Or Activity	D	O	0	1	117
AMT	Monetary Amount Information	D	O	0	999999	118
QTY	Quantity Information	D	O	0	999999	119
DTP	Date Or Time Or Period	D	O	0	999999	120
YNQ	Yes/No Question	D	O	0	999999	121
MSG	Message Text	D	O	0	999999	122
PDL	Payment Details	D	O	999999	1	123
REF	Reference Information	D	O	0	999999	124
INV	Investment Vehicle Selection	D	O	999999	1	125
AM1	Informational Values	D	O	0	999999	126
DTP	Date Or Time Or Period	D	O	0	999999	127
RPA	Rate Amounts Or Percents	D	O	0	999999	128
BEN	Beneficiary Or Owner Information	D	O	999999	1	129
NM1	Individual Or Organizational Name	D	O	0	1	130
N2	Additional Name Information	D	O	0	3	131
N3	Party Location	D	O	0	3	132
N4	Geographic Location	D	O	0	1	133
REF	Reference Information	D	O	0	999999	134
DTP	Date Or Time Or Period	D	O	0	999999	135
III	Information	D	O	0	999999	136
QTY	Quantity Information	D	O	0	999999	137
AMT	Monetary Amount Information	D	O	0	999999	138
LUI	Language Use	D	O	0	1	139
MSG	Message Text	D	O	0	999999	140
UC	Underwriting Category	D	O	999999	1	141
HL	Hierarchical Level	D	O	999999	1	142
UQS	Underwriting Question	D	O	0	1	143
YNQ	Yes/No Question	D	O	0	999999	144
NM1	Individual Or Organizational Name	D	O	0	1	145
N3	Party Location	D	O	0	3	146
N4	Geographic Location	D	O	0	1	147
COM	Communication Contact Information	D	O	0	9	148
DTP	Date Or Time Or Period	D	O	0	999999	149
QTY	Quantity Information	D	O	0	999999	150
MSG	Message Text	D	O	0	999999	151
AM1	Informational Values	D	O	0	999999	152
AMT	Monetary Amount Information	D	O	0	999999	153
III	Information	D	O	0	999999	154
EC	Employment Class	D	O	0	1	155
EMS	Employment Position	D	O	0	1	156
EMP	Employer	D	O	0	1	157
PCT	Percent Amounts	D	O	0	999999	158
SOI	Source Of Income	D	O	0	999999	159
LIN	Item Identification	D	O	0	2	160
REF	Reference Information	D	O	0	999999	161
ASL	Asset Liability	D	O	0	999999	162
TOA	Type Of Activity	D	O	0	999999	163
TOV	Vehicle Use Information	D	O	0	999999	164
VEH	Vehicle Information	D	O	0	999999	165
CDS	Case Description	D	O	0	999999	166
CED	Administration Of Justice Event Description	D	O	0	999999	167
SIN	Substance Use	D	O	0	999999	168
UCS	Underwriting Considerations	D	O	0	999999	169
FH	Family History	D	O	0	999999	170
SPA	Status Of Product Or Activity	D	O	0	1	171
MPI	Military Personnel Information	D	O	0	1	172
PWK	Paperwork	D	O	999999	1	173
NM1	Individual Or Organizational Name	D	O	0	1	174
N4	Geographic Location	D	O	0	1	175
REF	Reference Information	D	O	0	999999	176
DTP	Date Or Time Or Period	D	O	0	999999	177
SPA	Status Of Product Or Activity	D	O	0	1	178
EFI	Electronic Format Identification	D	O	999999	1	179
BIN	Binary Data Segment	D	M	0	1	180
LX	Transaction Set Line Number	D	O	999999	1	181
PDL	Payment Details	D	O	999999	1	182
REF	Reference Information	D	O	0	999999	183
LS	Loop Header	D	O	0	1	184
AMT	Monetary Amount Information	D	O	999999	1	185
N1	Party Identification	D	O	0	1	186
N3	Party Location	D	O	0	2	187
N4	Geographic Location	D	O	0	1	188
LIN	Item Identification	D	O	0	2	189
DTP	Date Or Time Or Period	D	O	0	999999	190
QTY	Quantity Information	D	O	0	999999	191
MSG	Message Text	D	O	0	999999	192
AM1	Informational Values	D	O	999999	1	193
INV	Investment Vehicle Selection	D	O	999999	1	194
QTY	Quantity Information	D	O	0	999999	195
DTP	Date Or Time Or Period	D	O	0	999999	196
RPA	Rate Amounts Or Percents	D	O	0	999999	197
LE	Loop Trailer	D	O	0	1	198
K2	Administrative Message	D	O	999999	1	199
DTP	Date Or Time Or Period	D	O	0	1	200
NM1	Individual Or Organizational Name	D	O	0	1	201
