id	description	section	req	max_loop	max_usage	pos
BPR	Beginning Segment For Payment Order/Remittance Advice	H	M	0	1	1
NTE	Note/Special Instruction	H	O	0	999999	2
TRN	Trace	H	O	0	1	3
CUR	Currency	H	O	0	1	4
REF	Reference Information	H	O	0	999999	5
DTM	Date/Time Reference	H	O	0	999999	6
N1	Party Identification	H	O	999999	1	7
N2	Additional Name Information	H	O	0	999999	8
N3	Party Location	H	O	0	999999	9
N4	Geographic Location	H	O	0	1	10
REF	Reference Information	H	O	0	999999	11
PER	Administrative Communications Contact	H	O	0	999999	12
RDM	Remittance Delivery Method	H	O	0	1	13
DTM	Date/Time Reference	H	O	0	1	14
ENT	Entity	D	O	999999	1	15
FA1	Type Of Financial Accounting Data	D	O	999999	1	16
FA2	Accounting Data	D	M	0	999999	17
NM1	Individual Or Organizational Name	D	O	999999	1	18
N2	Additional Name Information	D	O	0	999999	19
N3	Party Location	D	O	0	999999	20
N4	Geographic Location	D	O	0	1	21
REF	Reference Information	D	O	0	999999	22
PER	Administrative Communications Contact	D	O	0	999999	23
ADX	Adjustment	D	O	999999	1	24
NTE	Note/Special Instruction	D	O	0	999999	25
PER	Administrative Communications Contact	D	O	0	999999	26
DTM	Date/Time Reference	D	O	0	1	27
REF	Reference Information	D	O	999999	1	28
DTM	Date/Time Reference	D	O	0	999999	29
IT1	Baseline Item Data (Invoice)	D	O	999999	1	30
RPA	Rate Amounts Or Percents	D	O	0	1	31
QTY	Quantity Information	D	O	0	1	32
REF	Reference Information	D	O	999999	1	33
DTM	Date/Time Reference	D	O	0	1	34
SAC	Service, Promotion, Allowance, Or Charge Information	D	O	999999	1	35
TXI	Tax Information	D	O	0	999999	36
DTM	Date/Time Reference	D	O	0	10	37
SLN	Subline Item Detail	D	O	999999	1	38
REF	Reference Information	D	O	999999	1	39
DTM	Date/Time Reference	D	O	0	999999	40
SAC	Service, Promotion, Allowance, Or Charge Information	D	O	999999	1	41
TXI	Tax Information	D	O	0	999999	42
FA1	Type Of Financial Accounting Data	D	O	999999	1	43
FA2	Accounting Data	D	M	0	999999	44
RMR	Remittance Advice Accounts Receivable Open Item Reference	D	O	999999	1	45
NTE	Note/Special Instruction	D	O	0	999999	46
REF	Reference Information	D	O	0	999999	47
DTM	Date/Time Reference	D	O	0	999999	48
VEH	Vehicle Information	D	O	0	1	49
IT1	Baseline Item Data (Invoice)	D	O	999999	1	50
RPA	Rate Amounts Or Percents	D	O	0	1	51
QTY	Quantity Information	D	O	0	1	52
REF	Reference Information	D	O	999999	1	53
DTM	Date/Time Reference	D	O	0	1	54
SAC	Service, Promotion, Allowance, Or Charge Information	D	O	999999	1	55
TXI	Tax Information	D	O	0	999999	56
SLN	Subline Item Detail	D	O	999999	1	57
REF	Reference Information	D	O	999999	1	58
DTM	Date/Time Reference	D	O	0	999999	59
SAC	Service, Promotion, Allowance, Or Charge Information	D	O	999999	1	60
TXI	Tax Information	D	O	0	999999	61
