id	description	section	req	max_loop	max_usage	pos
BGN	Beginning Segment	H	M	0	1	1
REF	Reference Information	H	O	0	999999	2
DTP	Date Or Time Or Period	H	O	0	999999	3
AMT	Monetary Amount Information	H	O	0	999999	4
QTY	Quantity Information	H	O	0	999999	5
N1	Party Identification	H	M	999999	1	6
N2	Additional Name Information	H	O	0	2	7
N3	Party Location	H	O	0	2	8
N4	Geographic Location	H	O	0	1	9
PER	Administrative Communications Contact	H	O	0	3	10
ACT	Account Identification	H	O	10	1	11
REF	Reference Information	H	O	0	5	12
N3	Party Location	H	O	0	1	13
N4	Geographic Location	H	O	0	1	14
PER	Administrative Communications Contact	H	O	0	5	15
DTP	Date Or Time Or Period	H	O	0	1	16
AMT	Monetary Amount Information	H	O	0	1	17
INS	Insured Benefit	D	O	999999	1	18
REF	Reference Information	D	M	0	999999	19
DTP	Date Or Time Or Period	D	O	0	999999	20
NM1	Individual Or Organizational Name	D	O	999999	1	21
PER	Administrative Communications Contact	D	O	0	1	22
N3	Party Location	D	O	0	1	23
N4	Geographic Location	D	O	0	1	24
DMG	Demographic Information	D	O	0	1	25
PM	Electronic Funds Transfer Information	D	O	0	1	26
EC	Employment Class	D	O	0	999999	27
ICM	Individual Income	D	O	0	1	28
AMT	Monetary Amount Information	D	O	0	10	29
HLH	Health Information	D	O	0	1	30
HI	Health Care Information Codes	D	O	0	10	31
LUI	Language Use	D	O	0	999999	32
DSB	Disability Information	D	O	4	1	33
DTP	Date Or Time Or Period	D	O	0	10	34
AD1	Adjustment Amount	D	O	0	10	35
HD	Health Coverage	D	O	99	1	36
DTP	Date Or Time Or Period	D	O	0	10	37
AMT	Monetary Amount Information	D	O	0	3	38
REF	Reference Information	D	O	0	5	39
IDC	Identification Card	D	O	0	999999	40
LX	Transaction Set Line Number	D	O	30	1	41
NM1	Individual Or Organizational Name	D	O	0	1	42
N1	Party Identification	D	O	0	3	43
N2	Additional Name Information	D	O	0	1	44
N3	Party Location	D	O	0	2	45
N4	Geographic Location	D	O	0	2	46
PER	Administrative Communications Contact	D	O	0	2	47
PRV	Provider Information	D	O	0	1	48
DTP	Date Or Time Or Period	D	O	0	6	49
PLA	Place Or Location	D	O	0	1	50
COB	Coordination Of Benefits	D	O	5	1	51
REF	Reference Information	D	O	0	999999	52
DTP	Date Or Time Or Period	D	O	0	2	53
NM1	Individual Or Organizational Name	D	O	3	1	54
N2	Additional Name Information	D	O	0	1	55
N3	Party Location	D	O	0	2	56
N4	Geographic Location	D	O	0	1	57
PER	Administrative Communications Contact	D	O	0	1	58
LC	Life Coverage	D	O	10	1	59
AMT	Monetary Amount Information	D	O	0	5	60
DTP	Date Or Time Or Period	D	O	0	2	61
REF	Reference Information	D	O	0	999999	62
BEN	Beneficiary Or Owner Information	D	O	20	1	63
NM1	Individual Or Organizational Name	D	O	0	1	64
N1	Party Identification	D	O	0	1	65
N2	Additional Name Information	D	O	0	1	66
N3	Party Location	D	O	0	1	67
N4	Geographic Location	D	O	0	1	68
DMG	Demographic Information	D	O	0	1	69
FSA	Flexible Spending Account	D	O	5	1	70
AMT	Monetary Amount Information	D	O	0	10	71
DTP	Date Or Time Or Period	D	O	0	10	72
REF	Reference Information	D	O	0	999999	73
RP	Retirement Product	D	O	999999	1	74
DTP	Date Or Time Or Period	D	O	0	999999	75
REF	Reference Information	D	O	0	999999	76
INV	Investment Vehicle Selection	D	O	0	999999	77
AMT	Monetary Amount Information	D	O	0	20	78
QTY	Quantity Information	D	O	0	20	79
K3	File Information	D	O	0	3	80
REL	Relationship	D	O	0	1	81
NM1	Individual Or Organizational Name	D	O	999999	1	82
N2	Additional Name Information	D	O	0	1	83
DMG	Demographic Information	D	O	0	1	84
BEN	Beneficiary Or Owner Information	D	O	0	1	85
REF	Reference Information	D	O	0	999999	86
NX1	Property Or Entity Identification	D	O	999999	1	87
N3	Party Location	D	O	0	1	88
N4	Geographic Location	D	O	0	1	89
DTP	Date Or Time Or Period	D	O	0	999999	90
FC	Financial Contribution	D	O	999999	1	91
DTP	Date Or Time Or Period	D	O	0	999999	92
INV	Investment Vehicle Selection	D	O	999999	1	93
DTP	Date Or Time Or Period	D	O	0	999999	94
QTY	Quantity Information	D	O	0	999999	95
ENT	Entity	D	O	0	999999	96
REF	Reference Information	D	O	0	999999	97
AMT	Monetary Amount Information	D	O	0	20	98
K3	File Information	D	O	0	3	99
AIN	Income	D	O	999999	1	100
QTY	Quantity Information	D	O	0	999999	101
DTP	Date Or Time Or Period	D	O	0	999999	102
LS	Loop Header	D	O	0	1	103
LX	Transaction Set Line Number	D	O	999999	1	104
N1	Party Identification	D	M	999999	1	105
REF	Reference Information	D	M	0	1	106
DTP	Date Or Time Or Period	D	O	0	1	107
LE	Loop Trailer	D	O	0	1	108
