id	description	section	req	max_loop	max_usage	pos
BGN	Beginning Segment	H	M	0	1	1
TRN	Trace	H	O	0	1	2
N1	Party Identification	H	O	3	1	3
N2	Additional Name Information	H	O	0	1	4
N3	Party Location	H	O	0	2	5
N4	Geographic Location	H	O	0	1	6
REF	Reference Information	H	O	0	1	7
PER	Administrative Communications Contact	H	O	0	10	8
LX	Transaction Set Line Number	D	M	999999	1	9
AM1	Informational Values	D	O	0	999999	10
DTP	Date Or Time Or Period	D	O	0	1	11
REF	Reference Information	D	O	0	999999	12
LN1	Loan Specific Data	D	O	0	999999	13
AMT	Monetary Amount Information	D	O	0	999999	14
QTY	Quantity Information	D	O	0	999999	15
PWK	Paperwork	D	O	0	999999	16
NTE	Note/Special Instruction	D	O	0	999999	17
NM1	Individual Or Organizational Name	D	O	999999	1	18
N2	Additional Name Information	D	O	0	1	19
N3	Party Location	D	O	0	2	20
N4	Geographic Location	D	O	0	1	21
REF	Reference Information	D	O	0	1	22
PER	Administrative Communications Contact	D	O	0	10	23
DTP	Date Or Time Or Period	D	O	0	2	24
NX1	Property Or Entity Identification	D	M	999999	1	25
NX2	Location Id Component	D	M	0	999999	26
DTP	Date Or Time Or Period	D	M	0	7	27
YNQ	Yes/No Question	D	O	0	16	28
REF	Reference Information	D	O	0	5	29
PDS	Property Description/Legal Description	D	O	0	999999	30
PDE	Property Metes And Bounds Description	D	O	0	999999	31
PEX	Property Or Housing Expense	D	O	0	5	32
REC	Real Estate Condition	D	O	0	1	33
REA	Real Estate Property Information	D	O	0	1	34
III	Information	D	O	0	30	35
AM1	Informational Values	D	O	0	999999	36
API	Activity Or Process Information	D	O	0	10	37
AMT	Monetary Amount Information	D	O	0	10	38
QTY	Quantity Information	D	O	0	10	39
PCT	Percent Amounts	D	O	0	4	40
NTE	Note/Special Instruction	D	O	0	10	41
PWK	Paperwork	D	O	999999	1	42
DTM	Date/Time Reference	D	O	0	2	43
IN1	Individual Identification	D	O	999999	1	44
IN2	Individual Name Structure Components	D	O	0	10	45
III	Information	D	O	0	999999	46
REF	Reference Information	D	O	0	999999	47
PER	Administrative Communications Contact	D	O	0	2	48
DTM	Date/Time Reference	D	O	0	2	49
