id	description	section	req	max_loop	max_usage	pos
BGN	Beginning Segment	H	M	0	1	1
N1	Party Identification	H	M	2	1	2
N2	Additional Name Information	H	O	0	1	3
N3	Party Location	H	O	0	1	4
N4	Geographic Location	H	O	0	1	5
PER	Administrative Communications Contact	H	O	0	1	6
TRN	Trace	D	M	999999	1	7
CLP	Claim Level Data	D	O	0	1	8
DTP	Date Or Time Or Period	D	O	0	2	9
AAA	Request Validation	D	O	0	1	10
NM1	Individual Or Organizational Name	D	O	4	1	11
N2	Additional Name Information	D	O	0	1	12
N3	Party Location	D	O	0	1	13
N4	Geographic Location	D	O	0	1	14
REF	Reference Information	D	O	0	9	15
PER	Administrative Communications Contact	D	O	0	1	16
DTP	Date Or Time Or Period	D	O	0	1	17
SVC	Service Information	D	O	999	1	18
DTP	Date Or Time Or Period	D	O	0	1	19
