id	description	section	req	max_loop	max_usage	pos
BGN	Beginning Segment	H	O	0	1	1
N1	Party Identification	H	M	999999	1	2
N2	Additional Name Information	H	O	0	1	3
N3	Party Location	H	O	0	2	4
N4	Geographic Location	H	O	0	1	5
N9	Extended Reference Information	H	O	0	10	6
G61	Contact	H	O	0	999999	7
NTE	Note/Special Instruction	H	O	0	20	8
G93	Price Bracket Identification	H	O	0	50	9
G62	Date/Time	H	M	0	1	10
LDT	Lead Time	H	O	0	999999	11
LM	Code Source Information	H	O	999999	1	12
LQ	Industry Code Identification	H	M	0	100	13
G53	Maintenance Type	D	M	999999	1	14
G62	Date/Time	D	O	0	3	15
NTE	Note/Special Instruction	D	O	0	20	16
LX	Transaction Set Line Number	D	M	999999	1	17
G39	Item Characteristics - Vendor's Selling Unit	D	O	0	1	18
G69	Line Item Detail - Description	D	O	0	5	19
QTY	Quantity Information	D	O	0	999999	20
LIN	Item Identification	D	O	0	1	21
PID	Product/Item Description	D	O	0	200	22
PKG	Marking, Packaging, Loading	D	O	0	25	23
G23	Terms Of Sale	D	O	0	10	24
G62	Date/Time	D	O	0	2	25
G36	Price List Reference	D	O	0	1	26
G26	Pricing Conditions	D	O	0	2	27
G43	Promotion/Price List Area	D	O	0	9999	28
G24	Promotion Reference	D	O	0	999	29
G40	Bracket Price	D	O	0	99	30
G93	Price Bracket Identification	D	O	0	50	31
G22	Pre-Pricing Information	D	O	0	5	32
G46	Promotion Allowance/Charge	D	O	0	99	33
H1	Hazardous Material	D	O	0	5	34
G54	Module Description	D	O	0	99	35
N9	Extended Reference Information	D	O	0	10	36
UIT	Unit Detail	D	O	0	10	37
MEA	Measurements	D	O	0	10	38
TD1	Carrier Details (Quantity And Weight)	D	O	0	1	39
TD4	Carrier Details (Special Handling Or Hazardous Materials Or Both)	D	O	0	999999	40
LDT	Lead Time	D	O	0	1	41
N1	Party Identification	D	O	999999	1	42
N2	Additional Name Information	D	O	0	2	43
N3	Party Location	D	O	0	2	44
N4	Geographic Location	D	O	0	1	45
PAL	Pallet Type And Load Characteristics	D	O	0	999999	46
G93	Price Bracket Identification	D	O	0	1	47
QTY	Quantity Information	D	O	0	1	48
G55	Item Characteristics - Consumer Unit	D	O	999999	1	49
G69	Line Item Detail - Description	D	O	0	5	50
QTY	Quantity Information	D	O	0	1	51
LIN	Item Identification	D	O	0	1	52
PID	Product/Item Description	D	O	0	200	53
H1	Hazardous Material	D	O	0	5	54
REF	Reference Information	D	O	0	10	55
PKG	Marking, Packaging, Loading	D	O	0	25	56
MEA	Measurements	D	O	0	10	57
TD1	Carrier Details (Quantity And Weight)	D	O	0	1	58
TD4	Carrier Details (Special Handling Or Hazardous Materials Or Both)	D	O	0	999999	59
SLN	Subline Item Detail	D	O	0	100	60
LDT	Lead Time	D	O	0	1	61
LM	Code Source Information	D	O	999999	1	62
LQ	Industry Code Identification	D	M	0	100	63
