id	description	section	req	max_loop	max_usage	pos
BGN	Beginning Segment	H	M	0	1	1
N1	Party Identification	H	M	2	1	2
N2	Additional Name Information	H	O	0	2	3
N3	Party Location	H	O	0	2	4
N4	Geographic Location	H	O	0	1	5
NX2	Location Id Component	H	O	0	999999	6
PER	Administrative Communications Contact	H	O	0	999999	7
HL	Hierarchical Level	D	M	999999	1	8
N1	Party Identification	D	M	0	1	9
DTP	Date Or Time Or Period	D	O	0	999999	10
LUI	Language Use	D	O	0	1	11
C3	Currency Identifier	D	O	0	1	12
CRC	Conditions Indicator	D	O	0	999999	13
MTX	Text	D	O	0	999999	14
NM1	Individual Or Organizational Name	D	O	999999	1	15
N2	Additional Name Information	D	O	0	2	16
TPB	Business Professional Title	D	O	0	3	17
DTP	Date Or Time Or Period	D	O	0	999999	18
NX1	Property Or Entity Identification	D	O	999999	1	19
N3	Party Location	D	O	0	2	20
N4	Geographic Location	D	O	0	1	21
NX2	Location Id Component	D	O	0	999999	22
COM	Communication Contact Information	D	O	0	999999	23
YNQ	Yes/No Question	D	O	0	999999	24
DTP	Date Or Time Or Period	D	O	0	999999	25
REQ	Request Information	D	O	999999	1	26
LOD	Location Description	D	O	0	3	27
MTX	Text	D	O	0	999999	28
FDA	Facility Description	D	O	0	999999	29
III	Information	D	O	0	999999	30
DTP	Date Or Time Or Period	D	O	0	999999	31
AWD	Amount With Description	D	O	0	999999	32
QTY	Quantity Information	D	O	0	999999	33
CRC	Conditions Indicator	D	O	0	999999	34
N1	Party Identification	D	O	0	1	35
N2	Additional Name Information	D	O	0	2	36
INR	Information Request	D	O	999999	1	37
NX1	Property Or Entity Identification	D	O	0	1	38
ITC	Information Type And Comment Results	D	O	0	999999	39
C3	Currency Identifier	D	O	0	1	40
QTY	Quantity Information	D	O	0	999999	41
ASO	Asset Ownership	D	O	0	999999	42
SPR	Supplier Rating	D	O	0	999999	43
DMG	Demographic Information	D	O	0	1	44
EMS	Employment Position	D	O	0	1	45
TER	Territory	D	O	0	999999	46
YNQ	Yes/No Question	D	O	0	999999	47
ASI	Action Or Status Indicator	D	O	0	1	48
CRC	Conditions Indicator	D	O	0	999999	49
DTP	Date Or Time Or Period	D	O	0	999999	50
N9	Extended Reference Information	D	O	0	999999	51
