id	description	section	req	max_loop	max_usage	pos
BAK	Beginning Segment For Purchase Order Acknowledgment	H	M	0	1	1
CUR	Currency	H	O	0	1	2
REF	Reference Information	H	O	0	999999	3
PER	Administrative Communications Contact	H	O	0	3	4
TAX	Tax Reference	H	O	0	999999	5
FOB	F.O.B. Related Instructions	H	O	0	999999	6
CTP	Pricing Information	H	O	0	999999	7
PAM	Period Amount	H	O	0	10	8
CSH	Sales Requirements	H	O	0	1	9
SAC	Service, Promotion, Allowance, Or Charge Information	H	O	25	1	10
CUR	Currency	H	O	0	1	11
ITD	Terms Of Sale/Deferred Terms Of Sale	H	O	0	5	12
DIS	Discount Detail	H	O	0	20	13
INC	Installment Information	H	O	0	1	14
DTM	Date/Time Reference	H	O	0	10	15
LDT	Lead Time	H	O	0	12	16
LIN	Item Identification	H	O	0	5	17
SI	Service Characteristic Identification	H	O	0	999999	18
PID	Product/Item Description	H	O	0	200	19
MEA	Measurements	H	O	0	40	20
PWK	Paperwork	H	O	0	25	21
PKG	Marking, Packaging, Loading	H	O	0	25	22
TD1	Carrier Details (Quantity And Weight)	H	O	0	2	23
TD5	Carrier Details (Routing Sequence/Transit Time)	H	O	0	12	24
TD3	Carrier Details (Equipment)	H	O	0	12	25
TD4	Carrier Details (Special Handling Or Hazardous Materials Or Both)	H	O	0	5	26
MAN	Marks And Numbers Information	H	O	0	10	27
TXI	Tax Information	H	O	0	999999	28
CTB	Restrictions/Conditions	H	O	0	999999	29
N9	Extended Reference Information	H	O	1000	1	30
DTM	Date/Time Reference	H	O	0	999999	31
MTX	Text	H	O	0	999999	32
PWK	Paperwork	H	O	0	999999	33
EFI	Electronic Format Identification	H	O	0	999999	34
N1	Party Identification	H	O	200	1	35
N2	Additional Name Information	H	O	0	2	36
IN2	Individual Name Structure Components	H	O	0	999999	37
N3	Party Location	H	O	0	2	38
N4	Geographic Location	H	O	0	1	39
NX2	Location Id Component	H	O	0	999999	40
REF	Reference Information	H	O	0	12	41
PER	Administrative Communications Contact	H	O	0	999999	42
SI	Service Characteristic Identification	H	O	0	999999	43
FOB	F.O.B. Related Instructions	H	O	0	1	44
TD1	Carrier Details (Quantity And Weight)	H	O	0	2	45
TD5	Carrier Details (Routing Sequence/Transit Time)	H	O	0	12	46
TD3	Carrier Details (Equipment)	H	O	0	12	47
TD4	Carrier Details (Special Handling Or Hazardous Materials Or Both)	H	O	0	5	48
PKG	Marking, Packaging, Loading	H	O	0	25	49
MTX	Text	H	O	0	999999	50
ADV	Advertising Demographic Information	H	O	999999	1	51
DTM	Date/Time Reference	H	O	0	999999	52
MTX	Text	H	O	0	999999	53
PO1	Baseline Item Data	D	O	100000	1	54
LIN	Item Identification	D	O	0	999999	55
SI	Service Characteristic Identification	D	O	0	999999	56
CUR	Currency	D	O	0	1	57
PO3	Additional Item Detail	D	O	0	25	58
CTP	Pricing Information	D	O	0	999999	59
PAM	Period Amount	D	O	0	10	60
MEA	Measurements	D	O	0	40	61
PID	Product/Item Description	D	O	1000	1	62
MEA	Measurements	D	O	0	10	63
PWK	Paperwork	D	O	0	25	64
PO4	Item Physical Details	D	O	0	999999	65
REF	Reference Information	D	O	0	999999	66
PER	Administrative Communications Contact	D	O	0	3	67
SAC	Service, Promotion, Allowance, Or Charge Information	D	O	25	1	68
CUR	Currency	D	O	0	1	69
IT8	Conditions Of Sale	D	O	0	1	70
CSH	Sales Requirements	D	O	0	999999	71
ITD	Terms Of Sale/Deferred Terms Of Sale	D	O	0	2	72
DIS	Discount Detail	D	O	0	20	73
INC	Installment Information	D	O	0	1	74
TAX	Tax Reference	D	O	0	999999	75
FOB	F.O.B. Related Instructions	D	O	0	999999	76
SDQ	Destination Quantity	D	O	0	500	77
DTM	Date/Time Reference	D	O	0	10	78
LDT	Lead Time	D	O	0	12	79
TD1	Carrier Details (Quantity And Weight)	D	O	0	1	80
TD5	Carrier Details (Routing Sequence/Transit Time)	D	O	0	12	81
TD3	Carrier Details (Equipment)	D	O	0	12	82
TD4	Carrier Details (Special Handling Or Hazardous Materials Or Both)	D	O	0	5	83
