id	description	section	req	max_loop	max_usage	pos
W15	Warehouse Adjustment Identification	H	M	0	1	1
N1	Party Identification	H	M	100	1	2
N2	Additional Name Information	H	O	0	1	3
N3	Party Location	H	O	0	1	4
N4	Geographic Location	H	O	0	1	5
PER	Administrative Communications Contact	H	O	0	5	6
N9	Extended Reference Information	H	O	0	10	7
G61	Contact	H	O	0	3	8
G62	Date/Time	H	O	0	5	9
NTE	Note/Special Instruction	H	O	0	20	10
LM	Code Source Information	H	O	10	1	11
LQ	Industry Code Identification	H	M	0	100	12
W19	Warehouse Adjustment Item Detail	D	M	999999	1	13
G69	Line Item Detail - Description	D	O	0	5	14
N9	Extended Reference Information	D	O	0	10	15
CS	Contract Summary	D	O	0	1	16
AMT	Monetary Amount Information	D	O	0	1	17
G62	Date/Time	D	O	0	10	18
LM	Code Source Information	D	O	10	1	19
LQ	Industry Code Identification	D	M	0	100	20
N1	Party Identification	D	O	50	1	21
N2	Additional Name Information	D	O	0	2	22
N3	Party Location	D	O	0	2	23
N4	Geographic Location	D	O	0	1	24
G61	Contact	D	O	0	5	25
LX	Transaction Set Line Number	D	O	999999	1	26
N9	Extended Reference Information	D	O	0	999999	27
G62	Date/Time	D	O	0	1	28
N1	Party Identification	D	O	0	1	29
LM	Code Source Information	D	O	10	1	30
LQ	Industry Code Identification	D	M	0	100	31
FA1	Type Of Financial Accounting Data	D	O	999999	1	32
FA2	Accounting Data	D	M	0	999999	33
