id	description	section	req	max_loop	max_usage	pos
BGN	Beginning Segment	H	M	0	1	1
N1	Party Identification	H	M	0	4	2
AMT	Monetary Amount Information	H	O	0	7	3
G43	Promotion/Price List Area	H	O	0	500	4
N9	Extended Reference Information	H	O	0	5	5
PER	Administrative Communications Contact	H	O	0	3	6
DTM	Date/Time Reference	H	O	0	2	7
G11	Coupon Reporting Specifications	H	O	0	10	8
G12	Coupon Physical Characteristics	H	O	0	1	9
G14	Coupon Special Processing	H	O	5	1	10
N1	Party Identification	H	O	0	1	11
N2	Additional Name Information	H	O	0	1	12
N3	Party Location	H	O	0	2	13
N4	Geographic Location	H	O	0	1	14
G15	Coupon Distribution	H	O	5	1	15
N9	Extended Reference Information	H	O	0	20	16
QTY	Quantity Information	H	O	0	1	17
AMT	Monetary Amount Information	H	O	0	1	18
PCT	Percent Amounts	H	O	0	1	19
LIN	Item Identification	D	O	10	1	20
G28	Line Item Numbers	D	O	99	1	21
PCT	Percent Amounts	D	O	0	1	22
QTY	Quantity Information	D	O	0	3	23
G51	Free Goods/Product Condition	D	O	0	1	24
